Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied,X Angular Acceleration,Y Angular Acceleration,Z Angular Acceleration,X Linear Acceleration,Y Linear Acceleration,Z Linear Acceleration
0.001224,-3.92716e-09,-3.87727e-09,-7.939159999999999e-09,-4.8068400000000005e-12,-4.74578e-12,0.5,9.49156e-12,-6.54563e-23,-9.613689999999999e-12,7.75454e-09,-7.85432e-09,-1.62025e-20,0.0,0.1224,0.0,6.335409999999999e-06,-6.41693e-06,-1.32373e-17,-3.20846e-06,-3.1676999999999998e-06,-6.48624e-06
0.002448,3.90972e-09,3.95983e-09,3.93588e-09,-2.13455e-14,1.01054e-13,0.5,-2.02108e-13,6.23175e-23,-4.2691e-14,-7.91966e-09,7.81944e-09,6.61527e-20,0.0,0.2448,0.0,-1.28057e-05,1.28054e-05,6.72837e-17,6.40268e-06,6.402859999999999e-06,9.70183e-06
0.003672,2.60812e-11,7.608199999999999e-11,-2.15556e-14,1.05779e-14,1.94178e-13,0.5,-3.88356e-13,7.88456e-23,2.11559e-14,-1.5216399999999998e-10,5.21625e-11,1.35017e-20,0.0,0.3672,0.0,6.345990000000001e-06,-6.34582e-06,-4.3015600000000004e-17,-3.17291e-06,-3.173e-06,-3.2156e-06
0.004896,-8.565010000000001e-12,4.14347e-11,-5.0877699999999994e-15,9.43673e-17,2.44894e-13,0.5,-4.89789e-13,-1.55681e-23,1.88735e-16,-8.28695e-11,-1.713e-11,-7.71345e-20,0.0,0.4896,0.0,5.6613100000000004e-08,-5.6611500000000004e-08,-7.40491e-17,-2.8305799999999998e-08,-2.83065e-08,1.34541e-11
0.0061200000000000004,-9.59431e-14,4.9904e-11,5.09125e-14,-2.3067100000000003e-17,3.05977e-13,0.5,-6.11954e-13,6.11e-24,-4.6134200000000005e-17,-9.98081e-11,-1.91886e-13,1.77109e-20,0.0,0.612,0.0,-1.3838700000000001e-08,1.38383e-08,7.7488e-17,6.91917e-09,6.9193599999999996e-09,4.57518e-11
0.007344,1.85922e-14,5.00186e-11,-4.3469999999999997e-14,-3.10194e-19,3.672e-13,0.5,-7.34399e-13,1.82075e-23,-6.2033e-19,-1.0003700000000001e-10,3.71845e-14,9.883549999999999e-21,0.0,0.7344,0.0,-1.8715099999999998e-10,1.8714899999999999e-10,-6.39489e-18,9.35747e-11,9.35756e-11,-7.71099e-11
0.008568000000000001,2.94475e-16,5.00003e-11,-1.99358e-14,5.0243400000000004e-20,4.284e-13,0.5,-8.568e-13,-4.07517e-23,1.00486e-19,-1.00001e-10,5.889019999999999e-16,-4.81692e-20,0.0,0.8568,0.0,2.98577e-11,-2.98984e-11,-4.74287e-17,-1.49492e-11,-1.49289e-11,1.92273e-11
0.009792,-3.90217e-17,5e-11,4.8844800000000004e-14,2.48093e-21,4.896e-13,0.5,-9.792e-13,-2.0197900000000003e-22,4.79976e-21,-9.99999e-11,-7.8175e-17,-1.31722e-19,0.0,0.9792,0.0,5.86482e-13,-5.44997e-13,-6.82621e-17,-2.7246399999999997e-13,-2.9309899999999996e-13,5.61933e-11
0.011016,-2.57981e-18,5e-11,-1.82442e-14,-6.7675e-22,5.508e-13,0.5,-1.1016e-12,-1.45896e-22,-1.45928e-21,-1e-10,-5.1135900000000005e-18,4.5819999999999996e-20,0.0,1.1016,0.0,-1.05978e-13,5.96907e-14,1.45051e-16,2.97728e-14,5.2846600000000003e-14,-5.48113e-11
0.012240000000000001,-6.145570000000001e-19,5e-11,-4.00847e-14,-1.42897e-21,6.12e-13,0.5,-1.224e-12,-1.75838e-22,-2.9938499999999997e-21,-9.99999e-11,-1.2537399999999998e-18,-2.4463000000000002e-20,0.0,1.224,0.0,7.98701e-14,3.15348e-15,-5.74207e-17,1.6055900000000001e-15,-3.9968e-14,-1.78435e-11
