Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity
0.001,-1.46071e-09,-1.6222299999999998e-08,-3.88281e-09,-1.4877100000000001e-12,-1.62492e-11,0.5,3.243e-11,-0.001782,-2.96587e-12,3.23709e-08,-2.9696600000000003e-09,5.25578e-11
0.002,5.09426e-06,0.00367502,-0.00367495,5.092770000000001e-09,3.67501e-06,0.499996,-7.349960000000001e-06,-0.001782,-2.17509e-09,-0.00734999,1.09256e-05,5.39013e-07
0.003,-6.22715e-06,-0.00367321,0.00367503,-1.1336199999999999e-09,1.79649e-09,0.5,-3.54335e-09,-0.001782,-1.5249200000000001e-09,0.0073463999999999995,-1.24426e-05,-9.54455e-09
0.004,-7.7728e-06,-0.00459326,-0.00459155,-8.90642e-09,-4.59146e-06,0.49999499999999997,9.18297e-06,-0.001782,-5.22928e-10,0.0091865,-1.53684e-05,-1.29556e-07
0.005,6.3601499999999996e-06,0.0045867,0.00459168,-2.5435799999999996e-09,-4.7504799999999995e-09,0.5,9.541110000000001e-09,-0.001782,-4.11545e-09,-0.00917341,1.27493e-05,1.82431e-08
0.006,1.0511500000000001e-05,0.00482152,-0.00481695,7.96792e-09,4.81677e-06,0.49999499999999997,-9.633510000000001e-06,-0.001782,-2.0644599999999999e-10,-0.00964303,2.10929e-05,5.111669999999999e-08
0.006999999999999999,-1.0816800000000001e-05,-0.00481141,0.00481698,-2.84574e-09,5.3527e-09,0.5,-1.0658399999999999e-08,-0.001782,-4.65334e-09,0.00962281,-2.1600900000000002e-05,-2.0340099999999998e-08
0.008,-6.4435e-06,-0.00487768,-0.00487258,-9.28923e-09,-4.87233e-06,0.49999499999999997,9.74471e-06,-0.001782,-1.16747e-10,0.00975536,-1.28475e-05,-2.8878e-08
0.009000000000000001,6.34509e-06,0.00486686,0.00487258,-2.9408899999999998e-09,-5.456409999999999e-09,0.5,1.0956399999999999e-08,-0.001782,-4.732520000000001e-09,-0.00973373,1.27234e-05,2.0790900000000002e-08
0.01,1.10185e-05,0.00489153,-0.00488629,8.07757e-09,4.88607e-06,0.49999499999999997,-9.772130000000001e-06,-0.001782,-9.64104e-11,-0.00978306,2.20695e-05,2.3841200000000002e-08
0.011000000000000001,-1.1072400000000001e-05,-0.00488054,0.00488629,-2.99155e-09,5.52662e-09,0.5,-1.1006499999999998e-08,-0.001782,-4.80678e-09,0.00976108,-2.2111100000000002e-05,-2.1008e-08
0.012,-6.38056e-06,-0.00489496,-0.00488969,-9.37211e-09,-4.8894300000000006e-06,0.49999499999999997,9.77892e-06,-0.001782,-9.13553e-11,0.00978992,-1.27302e-05,-2.25845e-08
0.013000000000000001,6.343880000000001e-06,0.00488392,0.00488969,-3.0249399999999997e-09,-5.4993100000000005e-09,0.5,1.1042399999999999e-08,-0.001782,-4.7700200000000005e-09,-0.00976785,1.2721300000000001e-05,2.0954799999999997e-08
0.013999999999999999,1.1049300000000001e-05,0.00489579,-0.00489051,8.02435e-09,4.8903e-06,0.49999499999999997,-9.78057e-06,-0.001782,-8.97145e-11,-0.00979159,2.2128899999999997e-05,2.21814e-08
0.015,-1.1088e-05,-0.00488475,0.00489051,-3.06033e-09,5.53721e-09,0.5,-1.10277e-08,-0.001782,-4.81613e-09,0.009769499999999999,-2.21421e-05,-2.10486e-08
0.016,-6.37673e-06,-0.00489601,-0.00489073,-9.43706e-09,-4.89047e-06,0.49999499999999997,9.781e-06,-0.001782,-8.9809e-11,0.00979202,-1.27231e-05,-2.2201299999999998e-08
0.017,6.34381e-06,0.00488496,0.00489073,-3.08996e-09,-5.50193e-09,0.5,1.1047700000000001e-08,-0.001782,-4.7723e-09,-0.00976993,1.27211e-05,2.0964800000000002e-08
0.018000000000000002,1.1051199999999998e-05,0.00489605,-0.00489077,7.96121e-09,4.89055e-06,0.49999499999999997,-9.78108e-06,-0.001782,-8.93068e-11,-0.00979211,2.2132600000000002e-05,2.20803e-08
0.019,-1.1088900000000002e-05,-0.0048850000000000005,0.00489077,-3.1244099999999996e-09,5.537840000000001e-09,0.5,-1.1029e-08,-0.001782,-4.8167e-09,0.00977001,-2.2144e-05,-2.1051099999999997e-08
0.02,-6.3765e-06,-0.00489608,-0.00489079,-9.50091e-09,-4.89054e-06,0.49999499999999997,9.78113e-06,-0.001782,-8.97148e-11,0.00979215,-1.2722599999999999e-05,-2.2178e-08
0.021,6.3438e-06,0.00488503,0.00489079,-3.1538199999999998e-09,-5.502100000000001e-09,0.5,1.1048e-08,-0.001782,-4.772439999999999e-09,-0.00977005,1.27211e-05,2.09654e-08
0.022000000000000002,1.10513e-05,0.00489607,-0.00489079,7.89747e-09,4.89057e-06,0.49999499999999997,-9.781110000000001e-06,-0.001782,-8.92819e-11,-0.00979214,2.2132800000000003e-05,2.20741e-08
0.023,-1.1089000000000002e-05,-0.00488502,0.00489079,-3.18821e-09,5.5378700000000004e-09,0.5,-1.1029e-08,-0.001782,-4.816729999999999e-09,0.00977004,-2.21442e-05,-2.10512e-08
0.024,-6.37648e-06,-0.00489608,-0.0048908,-9.5647e-09,-4.89054e-06,0.49999499999999997,9.78114e-06,-0.001782,-8.97091e-11,0.00979216,-1.2722599999999999e-05,-2.21765e-08
0.025,6.3438e-06,0.00488503,0.0048908,-3.21761e-09,-5.5021200000000004e-09,0.5,1.1048e-08,-0.001782,-4.77245e-09,-0.00977006,1.27211e-05,2.09654e-08
0.026000000000000002,1.10513e-05,0.00489607,-0.00489079,7.83369e-09,4.89057e-06,0.49999499999999997,-9.781110000000001e-06,-0.001782,-8.92804e-11,-0.00979214,2.2132800000000003e-05,2.2073800000000002e-08
0.027000000000000003,-1.1089000000000002e-05,-0.00488502,0.00489079,-3.252e-09,5.5378700000000004e-09,0.5,-1.1029e-08,-0.001782,-4.816729999999999e-09,0.00977004,-2.21442e-05,-2.10513e-08
