Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied,X Angular Acceleration,Y Angular Acceleration,Z Angular Acceleration,X Linear Acceleration,Y Linear Acceleration,Z Linear Acceleration
0.001,-1.91828e-06,0.000197165,2.83483e-06,-1.91828e-09,1.97165e-07,0.5,-7.73084e-10,-2.78963e-09,-2.81441e-09,-7.73078e-07,-2.8144099999999995e-06,-2.7896299999999995e-06,0.0,10.0,0.0,-0.0007730780000000001,-0.00281441,-0.00278963,-0.00191828,0.197165,0.00283483
0.002,-1.91828e-06,0.0101972,-0.00979717,-3.83656e-09,1.0394300000000001e-05,0.49999,-1.54616e-09,-5.579270000000001e-09,-5.628810000000001e-09,-7.73078e-07,-2.8144099999999995e-06,-2.7896299999999995e-06,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,-9.8
0.003,3.53925e-06,1.0278e-06,0.00979611,-2.97306e-10,1.03954e-05,0.5,-1.7809e-09,-2.3980900000000003e-09,2.8397500000000005e-10,-2.34717e-07,5.91278e-06,3.1811900000000003e-06,0.0,10.0,0.0,0.00053836,0.00872719,0.00597083,0.00545753,-10.1961,19.5933
0.004,3.53925e-06,0.010001000000000001,-3.8886599999999995e-06,3.2419499999999995e-09,2.03964e-05,0.5,-2.01562e-09,7.83108e-10,6.1967600000000004e-09,-2.34717e-07,5.91278e-06,3.1811900000000003e-06,0.0,10.0,0.0,-1.2281600000000002e-54,-2.48154e-28,4.96308e-28,0.0,10.0,-9.8
0.005,1.50852e-06,0.0101931,4.04856e-06,4.7504700000000005e-09,3.0589499999999996e-05,0.5,-2.85027e-09,1.02036e-09,9.167760000000001e-09,-8.34653e-07,2.97101e-06,2.3724699999999998e-07,0.0,10.0,0.0,-0.000599936,-0.00294177,-0.00294395,-0.00203074,0.192063,0.00793723
0.006,-2.43644e-07,0.010398399999999999,-1.24452e-06,4.50682e-09,4.09879e-05,0.5,-4.2083e-09,-1.66213e-09,9.200879999999999e-09,-1.35803e-06,3.31207e-08,-2.6824900000000003e-06,0.0,10.0,0.0,-0.000523378,-0.00293789,-0.00291974,-0.00175216,0.20529299999999998,-0.00529309
0.006999999999999999,-1.99447e-06,0.0106002,-3.10816e-06,2.51235e-09,5.15881e-05,0.5,-5.99083e-09,-7.2452700000000006e-09,6.29509e-09,-1.7825400000000001e-06,-2.9057999999999998e-06,-5.583139999999999e-06,0.0,10.0,0.0,-0.000424506,-0.00293892,-0.00290064,-0.00175082,0.20186400000000002,-0.00186364
0.008,-4.22205e-06,0.0107881,9.029739999999999e-06,-1.7097000000000002e-09,6.23762e-05,0.5,-8.2312e-09,-1.53302e-08,8.13403e-10,-2.24037e-06,-5.48168e-06,-8.08495e-06,0.0,10.0,0.0,-0.000457836,-0.00257589,-0.00250182,-0.00222759,0.187862,0.012137899999999998
0.009000000000000001,-4.22205e-06,0.020788099999999997,-0.00979097,-5.93175e-09,8.31643e-05,0.49999,-1.0471600000000001e-08,-2.34152e-08,-4.66828e-09,-2.24037e-06,-5.48168e-06,-8.08495e-06,0.0,10.0,0.0,-7.940939999999999e-27,-3.2028300000000003e-50,-1.9852299999999998e-27,0.0,10.0,-9.8
0.01,-4.97558e-08,0.00140959,0.00978755,-5.981529999999999e-09,8.45739e-05,0.5,-1.2711900000000001e-08,-2.4766599999999998e-08,-3.4164299999999995e-09,-2.24037e-06,1.25188e-06,-1.35139e-06,0.0,10.0,0.0,-5.83268e-11,0.00673356,0.00673356,0.0041723,-19.3785,19.5785
0.011000000000000001,-4.44117e-08,0.011391799999999999,5.36103e-06,-6.0259399999999996e-09,9.59657e-05,0.5,-1.4952299999999997e-08,-2.61126e-08,-2.1591999999999997e-09,-2.24037e-06,1.2572200000000001e-06,-1.3460499999999998e-06,0.0,10.0,0.0,-2.17711e-14,5.342669999999999e-06,5.342669999999999e-06,5.34403e-06,9.98219,-9.78219
0.012,2.8927999999999996e-06,0.0115981,-9.96386e-07,-3.1331399999999998e-09,0.000107564,0.5,-1.71927e-08,-2.45215e-08,2.0352300000000002e-09,-2.24037e-06,4.1944300000000004e-06,1.5911700000000001e-06,0.0,10.0,0.0,-1.74852e-11,0.00293721,0.00293721,0.00293721,0.206357,-0.00635742
