Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity
0.004176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.020848,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,-0.0
0.037516,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,-0.0
0.054183,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.07085,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,-0.0
0.087516,0.000001,0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000002,-0.0
0.106945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.123635,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,-0.0
0.140302,0.000002,-0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000002,-0.0
0.156969,0.000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,-0.0
0.173648,0.000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,-0.0
0.190315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.206983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.240318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.256985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.273652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.290319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.306986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.323653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.340323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.373657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.390327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.406994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.423661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.440329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.456996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.473663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.506996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.523663,-0.003191,9.836662,0.000345,-0.000038,0.163925,0.000011,0.0,0.0,0.0,-0.000389,-0.002565,-0.001042
0.540331,-0.004649,9.673341,-0.001188,-0.000131,0.325145,0.000015,0.00003,-0.000153,0.000075,0.000564,-0.000684,-0.001032
0.556998,-0.005546,9.510005,-0.001669,-0.000248,0.483649,0.000015,0.00003,-0.000153,0.000075,0.000733,-0.000088,-0.001027
0.573664,-0.00618,9.34667,-0.001877,-0.000379,0.63943,0.000015,0.000032,-0.000275,0.000082,0.000909,0.000181,-0.001028
0.590331,-0.006806,9.183335,-0.001875,-0.000521,0.792487,0.000015,0.000032,-0.000275,0.000082,0.000908,0.000175,-0.00103
0.606999,-0.007426,9.019999,-0.001871,-0.000674,0.942824,0.000015,0.000031,-0.000427,0.000082,0.000911,0.000169,-0.001032
0.623666,-0.007974,8.856659,-0.001905,-0.000836,1.09044,0.000015,0.000031,-0.000427,0.000082,0.000818,0.000233,-0.001034
0.640333,-0.008514,8.693322,-0.001904,-0.001007,1.23533,0.000019,0.000032,-0.000549,0.000089,0.000818,0.000227,-0.001036
0.657,-0.00895,8.529984,-0.002045,-0.001187,1.377502,0.000019,0.000032,-0.000549,0.000089,0.000911,0.00034,-0.001031
0.673666,-0.009441,8.366649,-0.001987,-0.001375,1.516947,0.000019,0.000031,-0.000702,0.000089,0.000819,0.000266,-0.001033
0.690333,-0.009861,8.203315,-0.002041,-0.00157,1.65367,0.000019,0.000031,-0.000702,0.000089,0.000911,0.00033,-0.001035
0.707029,-0.010271,8.039977,-0.002018,-0.001772,1.78767,0.000019,0.000031,-0.000824,0.000089,0.00073,0.000328,-0.001037
0.723696,-0.010747,7.876359,-0.001978,-0.00198,1.919171,0.000019,0.000031,-0.000824,0.000089,0.00082,0.000243,-0.001041
0.740363,-0.005419,7.713039,-0.003241,-0.002126,2.047601,-0.000015,0.000175,-0.000885,0.0,0.003011,0.005605,0.000881
0.75703,-0.002827,7.54971,-0.003679,-0.002184,2.173409,-0.000023,0.000175,-0.000885,0.0,0.005405,0.002773,0.000896
0.773697,-0.001087,7.386377,-0.004036,-0.002199,2.296514,-0.000027,0.000175,-0.000885,0.0,0.005458,0.001943,0.000873
0.790364,0.000332,7.223042,-0.004023,-0.002185,2.416898,-0.000027,0.000175,-0.000885,0.0,0.005291,0.001639,0.000843
0.807031,0.001588,7.059707,-0.004093,-0.002148,2.53456,-0.000027,0.000205,-0.000732,-0.000061,0.005316,0.001507,0.000864
0.823704,0.002813,6.896372,-0.004084,-0.002091,2.649499,-0.000027,0.000205,-0.000732,-0.000061,0.00532,0.001508,0.000864
0.840371,0.003977,6.732978,-0.004068,-0.002013,2.761755,-0.000027,0.000205,-0.000732,-0.000061,0.005324,0.001479,0.000862
0.857038,0.005114,6.569639,-0.004122,-0.001917,2.871253,-0.000027,0.000205,-0.000641,-0.000061,0.005423,0.001485,0.000861
0.873705,0.00615,6.406299,-0.004091,-0.001802,2.978028,-0.000027,0.000205,-0.000641,-0.000061,0.005346,0.001409,0.000861
0.890372,0.007244,6.24296,-0.00404,-0.001671,3.082077,-0.000027,0.000205,-0.000641,-0.000061,0.005342,0.001502,0.000864
0.907039,0.008282,6.079624,-0.004089,-0.001522,3.183406,-0.000027,0.000206,-0.000549,-0.000061,0.005438,0.001482,0.000861
0.923706,0.009245,5.916284,-0.004063,-0.001356,3.282012,-0.000027,0.000206,-0.000549,-0.000061,0.005362,0.001435,0.000863
0.940374,0.010213,5.752943,-0.00407,-0.001175,3.377898,-0.000027,0.000206,-0.000549,-0.000061,0.005449,0.00148,0.000861
0.957041,0.011143,5.589602,-0.004061,-0.000979,3.471061,-0.000027,0.000206,-0.000427,-0.000061,0.005454,0.001478,0.000862
0.973708,0.012059,5.426263,-0.00399,-0.000767,3.561497,-0.000023,0.000206,-0.000427,-0.000061,0.005366,0.001497,0.000865
