Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity
0.001056,0.000001,-0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,-0.0
0.017723,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,-0.0
0.034391,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,0.0,-0.0
0.05108,0.000001,0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,0.0
0.067757,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,0.0,-0.0
0.084455,0.000001,-0.000001,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,0.000001,-0.0
0.101122,0.000001,0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000002,0.0
0.117789,0.000001,0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000002,-0.0
0.134456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.151123,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.000001,-0.0
0.16779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.184457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.234507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.251174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.267841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.284508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
