Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.000312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
0.001595,-0.000351,0.013085,0.000038,0.0,0.0,0.0,0.0,0.0,0.0,-0.000064,-0.000241,-0.000252,0.0,20.0,0.0
0.002878,-0.000311,0.02617,0.000035,0.0,0.0,0.0,0.0,0.0,0.0,-0.000039,-0.00025,-0.000102,0.0,20.0,0.0
0.004161,-0.000284,0.039256,0.000034,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000037,-0.000233,-0.00007,0.0,20.0,0.0
0.005443,-0.00028,0.052333,0.000033,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000036,-0.000229,-0.000071,0.0,20.0,0.0
0.006725,-0.000279,0.065411,0.000033,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000036,-0.000229,-0.000071,0.0,20.0,0.0
0.008007,0.000548,0.078496,-0.000725,-0.000001,0.0001,0.0,0.0,0.0,0.0,0.001123,0.000673,-0.000068,0.0,20.0,0.0
0.009289,-0.00018,0.091566,0.000018,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000018,-0.000134,-0.000101,0.0,20.0,0.0
0.010571,-0.000268,0.104643,0.000031,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000034,-0.000218,-0.000075,0.0,20.0,0.0
0.011853,-0.000278,0.11772,0.000033,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000036,-0.000228,-0.000071,0.0,20.0,0.0
0.013135,-0.000279,0.130798,0.000033,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000036,-0.000229,-0.000071,0.0,20.0,0.0
0.014417,0.000542,0.14388,-0.000418,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.001242,0.000667,-0.00007,0.0,20.0,0.0
0.0157,0.000647,0.15696,-0.000741,-0.000001,0.0001,0.0,0.0,0.0,0.0,0.001141,0.000767,-0.000097,0.0,20.0,0.0
0.016982,-0.000169,0.17003,0.000016,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000016,-0.000123,-0.000104,0.0,20.0,0.0
0.018264,-0.000267,0.183107,0.000031,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000034,-0.000217,-0.000075,0.0,20.0,0.0
0.019546,-0.000278,0.196185,0.000033,-0.000001,0.0001,0.0,0.0,0.0,0.0,-0.000036,-0.000228,-0.000071,0.0,20.0,0.0
0.020828,-0.000279,0.209262,0.000033,-0.000004,0.00228,0.0,0.0,0.0,0.0,-0.000036,-0.000229,-0.000071,0.0,20.0,0.0
0.02211,-0.000279,0.222339,0.000033,-0.000004,0.00228,0.0,0.0,0.0,0.0,-0.000036,-0.000229,-0.000071,0.0,20.0,0.0
