Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.000715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.001997,-0.000086,0.001195,0.000098,0.0,0.0,0.0,0.0,0.0,0.0,-0.001124,0.00009,-0.000101,0.0,5.0,0.0
0.003279,-0.000723,0.00029,-0.000319,0.0,0.0,0.0,0.0,0.0,0.0,-0.000329,-0.000664,-0.000019,0.0,5.0,0.0
0.004561,-0.000166,-0.000295,-0.001084,0.0,0.0,0.0,0.0,0.0,0.0,0.000429,-0.000003,-0.000072,0.0,5.0,0.0
0.005843,-0.00008,-0.000375,-0.001102,0.0,0.0,0.0,0.0,0.0,0.0,0.000532,0.000057,-0.000065,0.0,5.0,0.0
0.007125,0.002253,0.00021,-0.000599,0.0,0.0,0.0,0.0,0.0,0.0,0.000377,0.002343,-0.000078,0.0,5.0,0.0
0.008407,-0.001291,-0.000188,-0.001195,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,-0.00103,-0.000102,0.0,5.0,0.0
0.009689,-0.000446,0.000392,-0.000313,0.0,0.0,0.0,0.0,0.0,0.0,-0.000363,-0.000367,-0.000007,0.0,5.0,0.0
0.010971,-0.000129,-0.000262,-0.001088,0.0,0.0,0.0,0.0,0.0,0.0,0.000412,0.000032,-0.000075,0.0,5.0,0.0
0.012254,-0.000075,-0.000367,-0.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.000526,0.000062,-0.000066,0.0,5.0,0.0
0.013536,-0.000066,-0.000384,-0.001105,0.0,0.0,0.0,0.0,0.0,0.0,0.000544,0.000067,-0.000064,0.0,5.0,0.0
0.014818,0.000843,0.000026,-0.000287,0.0,0.0,0.0,0.0,0.0,0.0,0.000244,0.000705,0.000027,0.0,5.0,0.0
0.0161,0.000833,0.000303,-0.000665,0.0,0.0,0.0,0.0,0.0,0.0,0.00001,0.001072,-0.000108,0.0,5.0,0.0
0.017382,0.000103,-0.001619,-0.00107,0.0,0.0,0.0,0.0,0.0,0.0,0.001663,0.00007,0.000035,0.0,5.0,0.0
0.018664,-0.000025,-0.000608,-0.001126,0.0,0.0,0.0,0.0,0.0,0.0,0.000762,0.000071,-0.000045,0.0,5.0,0.0
0.019946,-0.000056,-0.000426,-0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.000586,0.00007,-0.000061,0.0,5.0,0.0
0.021228,-0.000697,-0.00001,-0.000342,0.0,0.0,0.0,0.0,0.0,0.0,-0.000048,-0.000682,0.000006,0.0,5.0,0.0
0.02251,-0.000158,-0.000349,-0.001089,0.0,0.0,0.0,0.0,0.0,0.0,0.000481,-0.000004,-0.000068,0.0,5.0,0.0
0.023792,-0.000078,-0.000385,-0.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.000541,0.000057,-0.000064,0.0,5.0,0.0
0.025074,0.000102,-0.000938,-0.001083,0.0,0.0,0.0,0.0,0.0,0.0,0.001069,0.000199,0.000002,0.0,5.0,0.0
0.026357,-0.000034,-0.000481,-0.001117,0.0,0.0,0.0,0.0,0.0,0.0,0.000644,0.000081,-0.000056,0.0,5.0,0.0
0.027639,-0.000694,-0.000019,-0.000344,0.0,0.0,0.0,0.0,0.0,0.0,-0.000038,-0.000681,0.000007,0.0,5.0,0.0
0.028921,0.002162,0.000245,-0.000583,0.0,0.0,0.0,0.0,0.0,0.0,0.000313,0.002272,-0.000081,0.0,5.0,0.0
0.030203,0.000238,-0.000157,-0.001138,0.0,0.0,0.0,0.0,0.0,0.0,0.000444,0.000347,-0.000082,0.0,5.0,0.0
0.031485,-0.001568,-0.000357,-0.001163,0.0,0.0,0.0,0.0,0.0,0.0,0.000209,-0.00128,-0.000089,0.0,5.0,0.0
0.032767,-0.000314,-0.000205,-0.000289,0.0,0.0,0.0,0.0,0.0,0.0,0.000188,-0.00027,0.000063,0.0,5.0,0.0
0.03405,-0.000103,-0.000366,-0.001098,0.0,0.0,0.0,0.0,0.0,0.0,0.000515,0.000039,-0.000066,0.0,5.0,0.0
0.035332,-0.00007,-0.000385,-0.001104,0.0,0.0,0.0,0.0,0.0,0.0,0.000544,0.000064,-0.000064,0.0,5.0,0.0
0.036614,0.001359,-0.001213,-0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.001558,0.001205,0.000004,0.0,5.0,0.0
0.037896,0.000313,-0.001019,-0.001122,0.0,0.0,0.0,0.0,0.0,0.0,0.001216,0.000362,0.00001,0.0,5.0,0.0
0.039179,-0.000807,0.00045,-0.00038,0.0,0.0,0.0,0.0,0.0,0.0,-0.000466,-0.000779,-0.000052,0.0,5.0,0.0
0.040461,0.000547,0.001704,-0.000672,0.0,0.0,0.0,0.0,0.0,0.0,-0.001301,0.000994,-0.000223,0.0,5.0,0.0
0.041743,-0.000641,0.000417,-0.000323,0.0,0.0,0.0,0.0,0.0,0.0,-0.000416,-0.00058,-0.000029,0.0,5.0,0.0
0.043025,-0.000105,-0.001672,-0.001041,0.0,0.0,0.0,0.0,0.0,0.0,0.001639,-0.000108,0.000039,0.0,5.0,0.0
0.044308,-0.000053,-0.000628,-0.001123,0.0,0.0,0.0,0.0,0.0,0.0,0.00077,0.000045,-0.000043,0.0,5.0,0.0
0.04559,-0.00006,-0.000431,-0.001109,0.0,0.0,0.0,0.0,0.0,0.0,0.000589,0.000066,-0.00006,0.0,5.0,0.0
0.046872,-0.000063,-0.000395,-0.001106,0.0,0.0,0.0,0.0,0.0,0.0,0.000555,0.000068,-0.000063,0.0,5.0,0.0
0.048155,0.000104,-0.000939,-0.001084,0.0,0.0,0.0,0.0,0.0,0.0,0.001071,0.000201,0.000002,0.0,5.0,0.0
0.049437,-0.000669,-0.000097,-0.000353,0.0,0.0,0.0,0.0,0.0,0.0,0.000042,-0.00067,0.000014,0.0,5.0,0.0
0.050719,0.002166,0.000232,-0.000584,0.0,0.0,0.0,0.0,0.0,0.0,0.000327,0.002274,-0.00008,0.0,5.0,0.0
0.052001,0.000239,-0.00016,-0.001138,0.0,0.0,0.0,0.0,0.0,0.0,0.000446,0.000347,-0.000082,0.0,5.0,0.0
0.053283,-0.000025,-0.00033,-0.001108,0.0,0.0,0.0,0.0,0.0,0.0,0.000509,0.000108,-0.000069,0.0,5.0,0.0
0.054565,-0.000863,0.000561,-0.000363,0.0,0.0,0.0,0.0,0.0,0.0,-0.000586,-0.00081,-0.000061,0.0,5.0,0.0
0.055847,-0.000189,-0.000251,-0.001077,0.0,0.0,0.0,0.0,0.0,0.0,0.000381,-0.000016,-0.000076,0.0,5.0,0.0
0.057129,0.000085,-0.000919,-0.00108,0.0,0.0,0.0,0.0,0.0,0.0,0.001046,0.000188,0.000001,0.0,5.0,0.0
0.058411,-0.000037,-0.000479,-0.001116,0.0,0.0,0.0,0.0,0.0,0.0,0.00064,0.000079,-0.000056,0.0,5.0,0.0
0.059693,-0.000694,-0.000019,-0.000344,0.0,0.0,0.0,0.0,0.0,0.0,-0.000039,-0.000681,0.000007,0.0,5.0,0.0
0.060975,0.000619,0.000217,-0.000638,0.0,0.0,0.0,0.0,0.0,0.0,0.000014,0.000885,-0.000102,0.0,5.0,0.0
0.062258,0.000023,-0.00024,-0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.000445,0.000159,-0.000076,0.0,5.0,0.0
0.06354,-0.000054,-0.000355,-0.001105,0.0,0.0,0.0,0.0,0.0,0.0,0.000523,0.000081,-0.000067,0.0,5.0,0.0
0.064822,-0.000698,0.000003,-0.000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.00006,-0.000681,0.000005,0.0,5.0,0.0
0.066104,0.001384,-0.000319,-0.001034,0.0,0.0,0.0,0.0,0.0,0.0,0.000778,0.001384,-0.000047,0.0,5.0,0.0
0.067386,0.000137,-0.000301,-0.001131,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.000245,-0.00007,0.0,5.0,0.0
0.068668,0.000131,-0.000912,-0.001086,0.0,0.0,0.0,0.0,0.0,0.0,0.001055,0.000226,0.0,0.0,5.0,0.0
0.06995,-0.00003,-0.000475,-0.001117,0.0,0.0,0.0,0.0,0.0,0.0,0.000639,0.000084,-0.000056,0.0,5.0,0.0
0.071232,0.000084,0.00055,0.000108,0.0,0.0,0.0,0.0,0.0,0.0,-0.000508,0.000208,-0.000028,0.0,5.0,0.0
0.072514,-0.000057,-0.000206,-0.001095,0.0,0.0,0.0,0.0,0.0,0.0,0.000386,0.000098,-0.000079,0.0,5.0,0.0
0.073796,-0.000066,-0.000353,-0.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.000517,0.000072,-0.000067,0.0,5.0,0.0
0.075078,-0.000065,-0.000381,-0.001105,0.0,0.0,0.0,0.0,0.0,0.0,0.000542,0.000068,-0.000064,0.0,5.0,0.0
0.07636,-0.000699,-0.000002,-0.000342,0.0,0.0,0.0,0.0,0.0,0.0,-0.000056,-0.000683,0.000006,0.0,5.0,0.0
0.077642,-0.000159,-0.000348,-0.001089,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,-0.000004,-0.000068,0.0,5.0,0.0
0.078924,-0.000078,-0.000385,-0.001104,0.0,0.0,0.0,0.0,0.0,0.0,0.000541,0.000057,-0.000064,0.0,5.0,0.0
0.080206,0.000102,-0.000939,-0.001084,0.0,0.0,0.0,0.0,0.0,0.0,0.001069,0.000199,0.000002,0.0,5.0,0.0
0.081488,0.000134,-0.001032,-0.001095,0.0,0.0,0.0,0.0,0.0,0.0,0.001166,0.000213,0.000011,0.0,5.0,0.0
0.082774,-0.000779,-0.000959,-0.000332,0.0,0.0,0.0,0.0,0.0,0.0,0.000762,-0.000915,0.000062,0.0,5.0,0.0
0.084059,0.00133,0.000907,-0.001085,0.0,0.0,0.0,0.0,0.0,0.0,-0.000293,0.001474,-0.000145,0.0,5.0,0.0
0.085344,0.000939,-0.000905,-0.000617,0.0,0.0,0.0,0.0,0.0,0.0,0.001083,0.001025,-0.000011,0.0,5.0,0.0
0.08663,0.000082,-0.000426,-0.001128,0.0,0.0,0.0,0.0,0.0,0.0,0.000633,0.000183,-0.00006,0.0,5.0,0.0
0.087915,0.000124,-0.00093,-0.001084,0.0,0.0,0.0,0.0,0.0,0.0,0.001069,0.000218,0.000002,0.0,5.0,0.0
0.0892,-0.000883,0.001863,-0.000416,0.0,0.0,0.0,0.0,0.0,0.0,-0.001716,-0.000681,-0.000166,0.0,5.0,0.0
0.090486,0.000734,0.000013,-0.000583,0.0,0.0,0.0,0.0,0.0,0.0,0.000202,0.001018,-0.000066,0.0,5.0,0.0
0.091771,0.000041,-0.000266,-0.001111,0.0,0.0,0.0,0.0,0.0,0.0,0.000474,0.000171,-0.000073,0.0,5.0,0.0
0.093057,-0.000802,-0.000821,-0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.000629,-0.000915,0.00005,0.0,5.0,0.0
0.094342,-0.000163,-0.000499,-0.001095,0.0,0.0,0.0,0.0,0.0,0.0,0.000614,-0.000028,-0.000055,0.0,5.0,0.0
0.095627,-0.000077,-0.000406,-0.001102,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.000055,-0.000062,0.0,5.0,0.0
0.096913,-0.000066,-0.000385,-0.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.000544,0.000067,-0.000064,0.0,5.0,0.0
0.098198,0.000697,-0.001061,-0.001056,0.0,0.0,0.0,0.0,0.0,0.0,0.001312,0.000794,0.000054,0.0,5.0,0.0
0.099496,0.000049,-0.000442,-0.001114,0.0,0.0,0.0,0.0,0.0,0.0,0.000634,0.000152,-0.000057,0.0,5.0,0.0
0.100793,-0.000959,-0.000279,-0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.000117,-0.001038,-0.000015,0.0,5.0,0.0
0.102091,0.001332,-0.000352,-0.001018,0.0,0.0,0.0,0.0,0.0,0.0,0.000791,0.001333,-0.000043,0.0,5.0,0.0
0.103388,0.000245,0.000566,-0.001136,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019,0.000486,-0.000118,0.0,5.0,0.0
0.104686,0.000106,0.000778,0.000118,0.0,0.0,0.0,0.0,0.0,0.0,-0.000707,0.000256,-0.000047,0.0,5.0,0.0
0.105983,-0.000058,-0.00013,-0.001077,0.0,0.0,0.0,0.0,0.0,0.0,0.000314,0.000105,-0.000085,0.0,5.0,0.0
0.107281,-0.000068,-0.000307,-0.001087,0.0,0.0,0.0,0.0,0.0,0.0,0.000471,0.000073,-0.00007,0.0,5.0,0.0
0.108578,-0.000017,-0.001729,-0.001047,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,-0.000046,0.000045,0.0,5.0,0.0
0.109876,-0.000042,-0.000602,-0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.000748,0.000056,-0.000044,0.0,5.0,0.0
0.111173,0.000106,-0.000938,-0.001072,0.0,0.0,0.0,0.0,0.0,0.0,0.001068,0.0002,0.000003,0.0,5.0,0.0
0.112471,-0.000878,0.001864,-0.00041,0.0,0.0,0.0,0.0,0.0,0.0,-0.001718,-0.000676,-0.000166,0.0,5.0,0.0
0.113769,-0.000043,-0.000522,-0.001022,0.0,0.0,0.0,0.0,0.0,0.0,0.000639,0.000132,-0.000033,0.0,5.0,0.0
